"first_sheet.Phage_id"	"first_sheet.Phage_id_network"	"phage_affiliation"	"Domain"	"DNA_or_RNA"	"Tax_order"	"Tax_subfamily"	"Tax_family"	"Tax_genus"	"Tax_species"
"805"	"32SUR_6411"	"ph-3102"	NA	NA	NA	NA	NA	NA	NA	NA
"806"	"32SUR_6411"	"ph-3102"	NA	NA	NA	NA	NA	NA	NA	NA
"807"	"32SUR_6411"	"ph-3102"	NA	NA	NA	NA	NA	NA	NA	NA
"808"	"32SUR_64740"	"ph-1125"	NA	NA	NA	NA	NA	NA	NA	NA
"809"	"32SUR_64740"	"ph-1125"	NA	NA	NA	NA	NA	NA	NA	NA
"810"	"32SUR_64740"	"ph-1125"	NA	NA	NA	NA	NA	NA	NA	NA
"811"	"32SUR_66040"	"ph-1742"	NA	NA	NA	NA	NA	NA	NA	NA
"812"	"32SUR_66040"	"ph-1742"	NA	NA	NA	NA	NA	NA	NA	NA
"813"	"32SUR_66040"	"ph-1742"	NA	NA	NA	NA	NA	NA	NA	NA
"814"	"32SUR_66040"	"ph-1742"	NA	NA	NA	NA	NA	NA	NA	NA
"815"	"32SUR_66040"	"ph-1742"	NA	NA	NA	NA	NA	NA	NA	NA
"816"	"32SUR_66040"	"ph-1742"	NA	NA	NA	NA	NA	NA	NA	NA
"817"	"32SUR_66040"	"ph-1742"	NA	NA	NA	NA	NA	NA	NA	NA
"818"	"32SUR_66040"	"ph-1742"	NA	NA	NA	NA	NA	NA	NA	NA
"819"	"32SUR_66040"	"ph-1742"	NA	NA	NA	NA	NA	NA	NA	NA
"820"	"32SUR_66040"	"ph-1742"	NA	NA	NA	NA	NA	NA	NA	NA
"821"	"32SUR_66040"	"ph-1742"	NA	NA	NA	NA	NA	NA	NA	NA
"822"	"32SUR_66040"	"ph-1742"	NA	NA	NA	NA	NA	NA	NA	NA
"823"	"32SUR_66040"	"ph-1742"	NA	NA	NA	NA	NA	NA	NA	NA
"824"	"32SUR_66040"	"ph-1742"	NA	NA	NA	NA	NA	NA	NA	NA
"825"	"32SUR_66291"	"ph-3266"	NA	NA	NA	NA	NA	NA	NA	NA
"826"	"32SUR_67400"	"ph-845"	NA	NA	NA	NA	NA	NA	NA	NA
"827"	"32SUR_67400"	"ph-845"	NA	NA	NA	NA	NA	NA	NA	NA
"828"	"32SUR_67400"	"ph-845"	NA	NA	NA	NA	NA	NA	NA	NA
"829"	"32SUR_67400"	"ph-845"	NA	NA	NA	NA	NA	NA	NA	NA
"830"	"32SUR_69179"	"ph-3579"	"unclassified"	NA	NA	NA	NA	NA	NA	NA
"831"	"32SUR_69179"	"ph-3579"	"unclassified"	NA	NA	NA	NA	NA	NA	NA
"832"	"32SUR_69179"	"ph-3579"	"unclassified"	NA	NA	NA	NA	NA	NA	NA
"833"	"32SUR_69179"	"ph-3579"	"unclassified"	NA	NA	NA	NA	NA	NA	NA
"834"	"32SUR_69179"	"ph-3579"	"unclassified"	NA	NA	NA	NA	NA	NA	NA
"835"	"32SUR_69179"	"ph-3579"	"unclassified"	NA	NA	NA	NA	NA	NA	NA
"836"	"32SUR_69179"	"ph-3579"	"unclassified"	NA	NA	NA	NA	NA	NA	NA
"837"	"32SUR_69179"	"ph-3579"	"unclassified"	NA	NA	NA	NA	NA	NA	NA
"838"	"32SUR_69179"	"ph-3579"	"unclassified"	NA	NA	NA	NA	NA	NA	NA
"839"	"32SUR_69179"	"ph-3579"	"unclassified"	NA	NA	NA	NA	NA	NA	NA
"840"	"32SUR_69179"	"ph-3579"	"unclassified"	NA	NA	NA	NA	NA	NA	NA
"841"	"32SUR_69179"	"ph-3579"	"unclassified"	NA	NA	NA	NA	NA	NA	NA
"842"	"32SUR_69562"	"ph-1191"	"Puniceispirillum phage HMO-2011"	"Viruses"	" dsDNA viruses, no RNA stage"	" Caudovirales"	" Podoviridae"	" unclassified Podoviridae"	NA	NA
"843"	"32SUR_69562"	"ph-1191"	"Puniceispirillum phage HMO-2011"	"Viruses"	" dsDNA viruses, no RNA stage"	" Caudovirales"	" Podoviridae"	" unclassified Podoviridae"	NA	NA
"844"	"32SUR_8176"	"ph-3710"	NA	NA	NA	NA	NA	NA	NA	NA
"845"	"32SUR_8176"	"ph-3710"	NA	NA	NA	NA	NA	NA	NA	NA
"846"	"32SUR_8176"	"ph-3710"	NA	NA	NA	NA	NA	NA	NA	NA
"847"	"32SUR_8292"	"ph-1714"	NA	NA	NA	NA	NA	NA	NA	NA
"848"	"32SUR_8292"	"ph-1714"	NA	NA	NA	NA	NA	NA	NA	NA
"849"	"32SUR_8292"	"ph-1714"	NA	NA	NA	NA	NA	NA	NA	NA
"850"	"32SUR_8292"	"ph-1714"	NA	NA	NA	NA	NA	NA	NA	NA
"851"	"32SUR_8292"	"ph-1714"	NA	NA	NA	NA	NA	NA	NA	NA
"852"	"32SUR_835"	"ph-9964"	"unclassified"	NA	NA	NA	NA	NA	NA	NA
"853"	"32SUR_835"	"ph-9964"	"unclassified"	NA	NA	NA	NA	NA	NA	NA
"854"	"32SUR_835"	"ph-9964"	"unclassified"	NA	NA	NA	NA	NA	NA	NA
"855"	"32SUR_835"	"ph-9964"	"unclassified"	NA	NA	NA	NA	NA	NA	NA
"856"	"32SUR_835"	"ph-9964"	"unclassified"	NA	NA	NA	NA	NA	NA	NA
"857"	"32SUR_835"	"ph-9964"	"unclassified"	NA	NA	NA	NA	NA	NA	NA
"858"	"32SUR_835"	"ph-9964"	"unclassified"	NA	NA	NA	NA	NA	NA	NA
"859"	"32SUR_835"	"ph-9964"	"unclassified"	NA	NA	NA	NA	NA	NA	NA
"860"	"32SUR_8402"	"ph-1616"	NA	NA	NA	NA	NA	NA	NA	NA
"861"	"32SUR_8447"	"ph-2701"	NA	NA	NA	NA	NA	NA	NA	NA
"862"	"32SUR_8732"	"ph-3507"	"Prochlorococcus phage P-SSM2"	"Viruses"	" dsDNA viruses, no RNA stage"	" Caudovirales"	" Myoviridae"	" Tevenvirinae"	" T4likevirus"	" unclassified T4-like viruses"
"863"	"32SUR_8887"	"ph-9501"	NA	NA	NA	NA	NA	NA	NA	NA
"864"	"32SUR_9132"	"ph-1478"	NA	NA	NA	NA	NA	NA	NA	NA
"865"	"32SUR_9132"	"ph-1478"	NA	NA	NA	NA	NA	NA	NA	NA
"866"	"32SUR_9132"	"ph-1478"	NA	NA	NA	NA	NA	NA	NA	NA
"867"	"32SUR_9132"	"ph-1478"	NA	NA	NA	NA	NA	NA	NA	NA
"868"	"32SUR_9132"	"ph-1478"	NA	NA	NA	NA	NA	NA	NA	NA
"869"	"34DCM_12275"	"ph-20344"	NA	NA	NA	NA	NA	NA	NA	NA
"870"	"34DCM_5150"	"ph-3760"	NA	NA	NA	NA	NA	NA	NA	NA
"871"	"34DCM_5150"	"ph-3760"	NA	NA	NA	NA	NA	NA	NA	NA
"872"	"34DCM_6412"	"ph-7031"	NA	NA	NA	NA	NA	NA	NA	NA
"873"	"34DCM_6412"	"ph-7031"	NA	NA	NA	NA	NA	NA	NA	NA
"874"	"34DCM_6412"	"ph-7031"	NA	NA	NA	NA	NA	NA	NA	NA
"875"	"34DCM_6412"	"ph-7031"	NA	NA	NA	NA	NA	NA	NA	NA
"876"	"34DCM_6412"	"ph-7031"	NA	NA	NA	NA	NA	NA	NA	NA
"877"	"34DCM_6412"	"ph-7031"	NA	NA	NA	NA	NA	NA	NA	NA
"878"	"34DCM_6412"	"ph-7031"	NA	NA	NA	NA	NA	NA	NA	NA
"879"	"34SUR_10671"	"ph-1820"	NA	NA	NA	NA	NA	NA	NA	NA
"880"	"34SUR_107854"	"ph-193"	NA	NA	NA	NA	NA	NA	NA	NA
"881"	"34SUR_107854"	"ph-193"	NA	NA	NA	NA	NA	NA	NA	NA
"882"	"34SUR_107854"	"ph-193"	NA	NA	NA	NA	NA	NA	NA	NA
"883"	"34SUR_107854"	"ph-193"	NA	NA	NA	NA	NA	NA	NA	NA
"884"	"34SUR_107854"	"ph-193"	NA	NA	NA	NA	NA	NA	NA	NA
"885"	"34SUR_108041"	"ph-6345"	NA	NA	NA	NA	NA	NA	NA	NA
"886"	"34SUR_108041"	"ph-6345"	NA	NA	NA	NA	NA	NA	NA	NA
"887"	"34SUR_108041"	"ph-6345"	NA	NA	NA	NA	NA	NA	NA	NA
"888"	"34SUR_108041"	"ph-6345"	NA	NA	NA	NA	NA	NA	NA	NA
"889"	"34SUR_108041"	"ph-6345"	NA	NA	NA	NA	NA	NA	NA	NA
"890"	"34SUR_108041"	"ph-6345"	NA	NA	NA	NA	NA	NA	NA	NA
"891"	"34SUR_108041"	"ph-6345"	NA	NA	NA	NA	NA	NA	NA	NA
"892"	"34SUR_108041"	"ph-6345"	NA	NA	NA	NA	NA	NA	NA	NA
"893"	"34SUR_108144"	"ph-1921"	NA	NA	NA	NA	NA	NA	NA	NA
"894"	"34SUR_108529"	"ph-2851"	NA	NA	NA	NA	NA	NA	NA	NA
"895"	"34SUR_108602"	"ph-2628"	NA	NA	NA	NA	NA	NA	NA	NA
"896"	"34SUR_108649"	"ph-110"	NA	NA	NA	NA	NA	NA	NA	NA
"897"	"34SUR_108649"	"ph-110"	NA	NA	NA	NA	NA	NA	NA	NA
"898"	"34SUR_108649"	"ph-110"	NA	NA	NA	NA	NA	NA	NA	NA
"899"	"34SUR_108649"	"ph-110"	NA	NA	NA	NA	NA	NA	NA	NA
"900"	"34SUR_108649"	"ph-110"	NA	NA	NA	NA	NA	NA	NA	NA
"901"	"34SUR_108649"	"ph-110"	NA	NA	NA	NA	NA	NA	NA	NA
"902"	"34SUR_108649"	"ph-110"	NA	NA	NA	NA	NA	NA	NA	NA
"903"	"34SUR_108649"	"ph-110"	NA	NA	NA	NA	NA	NA	NA	NA
"904"	"34SUR_108649"	"ph-110"	NA	NA	NA	NA	NA	NA	NA	NA
"905"	"34SUR_108649"	"ph-110"	NA	NA	NA	NA	NA	NA	NA	NA
"906"	"34SUR_108649"	"ph-110"	NA	NA	NA	NA	NA	NA	NA	NA
"907"	"34SUR_11615"	"ph-5711"	NA	NA	NA	NA	NA	NA	NA	NA
"908"	"34SUR_12309"	"ph-4330"	NA	NA	NA	NA	NA	NA	NA	NA
"909"	"34SUR_12309"	"ph-4330"	NA	NA	NA	NA	NA	NA	NA	NA
"910"	"34SUR_12309"	"ph-4330"	NA	NA	NA	NA	NA	NA	NA	NA
"911"	"34SUR_12309"	"ph-4330"	NA	NA	NA	NA	NA	NA	NA	NA
"912"	"34SUR_12309"	"ph-4330"	NA	NA	NA	NA	NA	NA	NA	NA
"913"	"34SUR_12309"	"ph-4330"	NA	NA	NA	NA	NA	NA	NA	NA
"914"	"34SUR_13513"	"ph-2763"	"Puniceispirillum phage HMO-2011"	"Viruses"	" dsDNA viruses, no RNA stage"	" Caudovirales"	" Podoviridae"	" unclassified Podoviridae"	NA	NA
"915"	"34SUR_14501"	"ph-1356"	NA	NA	NA	NA	NA	NA	NA	NA
"916"	"34SUR_14501"	"ph-1356"	NA	NA	NA	NA	NA	NA	NA	NA
"917"	"34SUR_14501"	"ph-1356"	NA	NA	NA	NA	NA	NA	NA	NA
"918"	"34SUR_14501"	"ph-1356"	NA	NA	NA	NA	NA	NA	NA	NA
"919"	"34SUR_14501"	"ph-1356"	NA	NA	NA	NA	NA	NA	NA	NA
"920"	"34SUR_14501"	"ph-1356"	NA	NA	NA	NA	NA	NA	NA	NA
"921"	"34SUR_14501"	"ph-1356"	NA	NA	NA	NA	NA	NA	NA	NA
"922"	"34SUR_14501"	"ph-1356"	NA	NA	NA	NA	NA	NA	NA	NA
"923"	"34SUR_14501"	"ph-1356"	NA	NA	NA	NA	NA	NA	NA	NA
"924"	"34SUR_14501"	"ph-1356"	NA	NA	NA	NA	NA	NA	NA	NA
"925"	"34SUR_14501"	"ph-1356"	NA	NA	NA	NA	NA	NA	NA	NA
"926"	"34SUR_14501"	"ph-1356"	NA	NA	NA	NA	NA	NA	NA	NA
"927"	"34SUR_1455"	"ph-6568"	NA	NA	NA	NA	NA	NA	NA	NA
"928"	"34SUR_15622"	"ph-5542"	NA	NA	NA	NA	NA	NA	NA	NA
"929"	"34SUR_15622"	"ph-5542"	NA	NA	NA	NA	NA	NA	NA	NA
"930"	"34SUR_15622"	"ph-5542"	NA	NA	NA	NA	NA	NA	NA	NA
"931"	"34SUR_15622"	"ph-5542"	NA	NA	NA	NA	NA	NA	NA	NA
"932"	"34SUR_15622"	"ph-5542"	NA	NA	NA	NA	NA	NA	NA	NA
"933"	"34SUR_15622"	"ph-5542"	NA	NA	NA	NA	NA	NA	NA	NA
"934"	"34SUR_15622"	"ph-5542"	NA	NA	NA	NA	NA	NA	NA	NA
"935"	"34SUR_18823"	"ph-331"	NA	NA	NA	NA	NA	NA	NA	NA
"936"	"34SUR_18823"	"ph-331"	NA	NA	NA	NA	NA	NA	NA	NA
"937"	"34SUR_18823"	"ph-331"	NA	NA	NA	NA	NA	NA	NA	NA
"938"	"34SUR_18823"	"ph-331"	NA	NA	NA	NA	NA	NA	NA	NA
"939"	"34SUR_18823"	"ph-331"	NA	NA	NA	NA	NA	NA	NA	NA
"940"	"34SUR_18823"	"ph-331"	NA	NA	NA	NA	NA	NA	NA	NA
"941"	"34SUR_18823"	"ph-331"	NA	NA	NA	NA	NA	NA	NA	NA
"942"	"34SUR_18823"	"ph-331"	NA	NA	NA	NA	NA	NA	NA	NA
"943"	"34SUR_18823"	"ph-331"	NA	NA	NA	NA	NA	NA	NA	NA
"944"	"34SUR_18823"	"ph-331"	NA	NA	NA	NA	NA	NA	NA	NA
"945"	"34SUR_18823"	"ph-331"	NA	NA	NA	NA	NA	NA	NA	NA
"946"	"34SUR_20991"	"ph-10327"	"unclassified"	NA	NA	NA	NA	NA	NA	NA
"947"	"34SUR_22818"	"ph-13491"	NA	NA	NA	NA	NA	NA	NA	NA
"948"	"34SUR_22818"	"ph-13491"	NA	NA	NA	NA	NA	NA	NA	NA
"949"	"34SUR_31217"	"ph-1026"	NA	NA	NA	NA	NA	NA	NA	NA
"950"	"34SUR_32111"	"ph-823"	NA	NA	NA	NA	NA	NA	NA	NA
"951"	"34SUR_32111"	"ph-823"	NA	NA	NA	NA	NA	NA	NA	NA
"952"	"34SUR_33390"	"ph-1479"	NA	NA	NA	NA	NA	NA	NA	NA
"953"	"34SUR_33390"	"ph-1479"	NA	NA	NA	NA	NA	NA	NA	NA
"954"	"34SUR_33754"	"ph-1020"	NA	NA	NA	NA	NA	NA	NA	NA
"955"	"34SUR_35994"	"ph-408"	NA	NA	NA	NA	NA	NA	NA	NA
"956"	"34SUR_35994"	"ph-408"	NA	NA	NA	NA	NA	NA	NA	NA
"957"	"34SUR_35994"	"ph-408"	NA	NA	NA	NA	NA	NA	NA	NA
"958"	"34SUR_35994"	"ph-408"	NA	NA	NA	NA	NA	NA	NA	NA
"959"	"34SUR_35994"	"ph-408"	NA	NA	NA	NA	NA	NA	NA	NA
"960"	"34SUR_35994"	"ph-408"	NA	NA	NA	NA	NA	NA	NA	NA
"961"	"34SUR_35994"	"ph-408"	NA	NA	NA	NA	NA	NA	NA	NA
"962"	"34SUR_35994"	"ph-408"	NA	NA	NA	NA	NA	NA	NA	NA
"963"	"34SUR_35994"	"ph-408"	NA	NA	NA	NA	NA	NA	NA	NA
"964"	"34SUR_37006"	"ph-920"	NA	NA	NA	NA	NA	NA	NA	NA
"965"	"34SUR_37032"	"ph-2987"	NA	NA	NA	NA	NA	NA	NA	NA
"966"	"34SUR_37071"	"ph-1357"	NA	NA	NA	NA	NA	NA	NA	NA
"967"	"34SUR_37071"	"ph-1357"	NA	NA	NA	NA	NA	NA	NA	NA
"968"	"34SUR_37071"	"ph-1357"	NA	NA	NA	NA	NA	NA	NA	NA
"969"	"34SUR_37071"	"ph-1357"	NA	NA	NA	NA	NA	NA	NA	NA
"970"	"34SUR_37071"	"ph-1357"	NA	NA	NA	NA	NA	NA	NA	NA
"971"	"34SUR_37071"	"ph-1357"	NA	NA	NA	NA	NA	NA	NA	NA
"972"	"34SUR_37071"	"ph-1357"	NA	NA	NA	NA	NA	NA	NA	NA
"973"	"34SUR_37071"	"ph-1357"	NA	NA	NA	NA	NA	NA	NA	NA
"974"	"34SUR_37071"	"ph-1357"	NA	NA	NA	NA	NA	NA	NA	NA
"975"	"34SUR_37451"	"ph-2002"	NA	NA	NA	NA	NA	NA	NA	NA
"976"	"34SUR_37467"	"ph-459"	NA	NA	NA	NA	NA	NA	NA	NA
"977"	"34SUR_37467"	"ph-459"	NA	NA	NA	NA	NA	NA	NA	NA
"978"	"34SUR_37467"	"ph-459"	NA	NA	NA	NA	NA	NA	NA	NA
"979"	"34SUR_37467"	"ph-459"	NA	NA	NA	NA	NA	NA	NA	NA
"980"	"34SUR_37467"	"ph-459"	NA	NA	NA	NA	NA	NA	NA	NA
"981"	"34SUR_37467"	"ph-459"	NA	NA	NA	NA	NA	NA	NA	NA
"982"	"34SUR_37467"	"ph-459"	NA	NA	NA	NA	NA	NA	NA	NA
"983"	"34SUR_37467"	"ph-459"	NA	NA	NA	NA	NA	NA	NA	NA
"984"	"34SUR_37467"	"ph-459"	NA	NA	NA	NA	NA	NA	NA	NA
"985"	"34SUR_37467"	"ph-459"	NA	NA	NA	NA	NA	NA	NA	NA
"986"	"34SUR_37591"	"ph-1934"	NA	NA	NA	NA	NA	NA	NA	NA
"987"	"34SUR_37591"	"ph-1934"	NA	NA	NA	NA	NA	NA	NA	NA
"988"	"34SUR_37591"	"ph-1934"	NA	NA	NA	NA	NA	NA	NA	NA
"989"	"34SUR_37591"	"ph-1934"	NA	NA	NA	NA	NA	NA	NA	NA
"990"	"34SUR_37591"	"ph-1934"	NA	NA	NA	NA	NA	NA	NA	NA
"991"	"34SUR_37591"	"ph-1934"	NA	NA	NA	NA	NA	NA	NA	NA
"992"	"34SUR_37875"	"ph-6125"	NA	NA	NA	NA	NA	NA	NA	NA
"993"	"34SUR_37875"	"ph-6125"	NA	NA	NA	NA	NA	NA	NA	NA
"994"	"34SUR_37875"	"ph-6125"	NA	NA	NA	NA	NA	NA	NA	NA
"995"	"34SUR_594"	"ph-2226"	NA	NA	NA	NA	NA	NA	NA	NA
"996"	"34SUR_594"	"ph-2226"	NA	NA	NA	NA	NA	NA	NA	NA
"997"	"34SUR_594"	"ph-2226"	NA	NA	NA	NA	NA	NA	NA	NA
"998"	"34SUR_594"	"ph-2226"	NA	NA	NA	NA	NA	NA	NA	NA
"999"	"34SUR_594"	"ph-2226"	NA	NA	NA	NA	NA	NA	NA	NA
"1000"	"34SUR_594"	"ph-2226"	NA	NA	NA	NA	NA	NA	NA	NA
"1001"	"34SUR_594"	"ph-2226"	NA	NA	NA	NA	NA	NA	NA	NA
"1002"	"34SUR_594"	"ph-2226"	NA	NA	NA	NA	NA	NA	NA	NA
"1003"	"34SUR_6268"	"ph-1942"	NA	NA	NA	NA	NA	NA	NA	NA
"1004"	"34SUR_7608"	"ph-2513"	NA	NA	NA	NA	NA	NA	NA	NA
"1005"	"34SUR_9060"	"ph-4224"	NA	NA	NA	NA	NA	NA	NA	NA
"1006"	"34SUR_9870"	"ph-2089"	NA	NA	NA	NA	NA	NA	NA	NA
"1007"	"34SUR_9870"	"ph-2089"	NA	NA	NA	NA	NA	NA	NA	NA
"1008"	"34SUR_9870"	"ph-2089"	NA	NA	NA	NA	NA	NA	NA	NA
"1009"	"34SUR_9870"	"ph-2089"	NA	NA	NA	NA	NA	NA	NA	NA
"1010"	"34SUR_9870"	"ph-2089"	NA	NA	NA	NA	NA	NA	NA	NA
"1011"	"34SUR_9870"	"ph-2089"	NA	NA	NA	NA	NA	NA	NA	NA
"1012"	"36DCM_12577"	"ph-7277"	NA	NA	NA	NA	NA	NA	NA	NA
"1013"	"36DCM_13267"	"ph-5105"	NA	NA	NA	NA	NA	NA	NA	NA
"1014"	"36DCM_13267"	"ph-5105"	NA	NA	NA	NA	NA	NA	NA	NA
"1015"	"36DCM_13267"	"ph-5105"	NA	NA	NA	NA	NA	NA	NA	NA
"1016"	"36DCM_13267"	"ph-5105"	NA	NA	NA	NA	NA	NA	NA	NA
"1017"	"36DCM_13267"	"ph-5105"	NA	NA	NA	NA	NA	NA	NA	NA
"1018"	"36DCM_16887"	"ph-14746"	NA	NA	NA	NA	NA	NA	NA	NA
"1019"	"36DCM_17051"	"ph-16661"	NA	NA	NA	NA	NA	NA	NA	NA
"1020"	"36DCM_18921"	"ph-1045"	NA	NA	NA	NA	NA	NA	NA	NA
"1021"	"36DCM_1995"	"ph-11344"	NA	NA	NA	NA	NA	NA	NA	NA
"1022"	"36DCM_21883"	"ph-3861"	NA	NA	NA	NA	NA	NA	NA	NA
"1023"	"36DCM_21883"	"ph-3861"	NA	NA	NA	NA	NA	NA	NA	NA
"1024"	"36DCM_21989"	"ph-4092"	NA	NA	NA	NA	NA	NA	NA	NA
"1025"	"36DCM_21989"	"ph-4092"	NA	NA	NA	NA	NA	NA	NA	NA
"1026"	"36DCM_24301"	"ph-3864"	NA	NA	NA	NA	NA	NA	NA	NA
"1027"	"36DCM_24301"	"ph-3864"	NA	NA	NA	NA	NA	NA	NA	NA
"1028"	"36DCM_24301"	"ph-3864"	NA	NA	NA	NA	NA	NA	NA	NA
"1029"	"36DCM_24301"	"ph-3864"	NA	NA	NA	NA	NA	NA	NA	NA
"1030"	"36DCM_24301"	"ph-3864"	NA	NA	NA	NA	NA	NA	NA	NA
"1031"	"36DCM_24301"	"ph-3864"	NA	NA	NA	NA	NA	NA	NA	NA
"1032"	"36DCM_24301"	"ph-3864"	NA	NA	NA	NA	NA	NA	NA	NA
"1033"	"36DCM_24301"	"ph-3864"	NA	NA	NA	NA	NA	NA	NA	NA
"1034"	"36DCM_26426"	"ph-5811"	NA	NA	NA	NA	NA	NA	NA	NA
"1035"	"36DCM_26426"	"ph-5811"	NA	NA	NA	NA	NA	NA	NA	NA
"1036"	"36DCM_29165"	"ph-1256"	NA	NA	NA	NA	NA	NA	NA	NA
"1037"	"36DCM_2923"	"ph-20471"	NA	NA	NA	NA	NA	NA	NA	NA
"1038"	"36DCM_31743"	"ph-1258"	NA	NA	NA	NA	NA	NA	NA	NA
"1039"	"36DCM_34036"	"ph-5609"	NA	NA	NA	NA	NA	NA	NA	NA
"1040"	"36DCM_3902"	"ph-4869"	NA	NA	NA	NA	NA	NA	NA	NA
"1041"	"36DCM_4272"	"ph-3819"	NA	NA	NA	NA	NA	NA	NA	NA
"1042"	"36DCM_44034"	"ph-11415"	NA	NA	NA	NA	NA	NA	NA	NA
"1043"	"36DCM_44034"	"ph-11415"	NA	NA	NA	NA	NA	NA	NA	NA
"1044"	"36DCM_44034"	"ph-11415"	NA	NA	NA	NA	NA	NA	NA	NA
"1045"	"36DCM_44034"	"ph-11415"	NA	NA	NA	NA	NA	NA	NA	NA
"1046"	"36DCM_44034"	"ph-11415"	NA	NA	NA	NA	NA	NA	NA	NA
"1047"	"36DCM_44034"	"ph-11415"	NA	NA	NA	NA	NA	NA	NA	NA
"1048"	"36DCM_45046"	"ph-2504"	NA	NA	NA	NA	NA	NA	NA	NA
"1049"	"36DCM_45046"	"ph-2504"	NA	NA	NA	NA	NA	NA	NA	NA
"1050"	"36DCM_45119"	"ph-2327"	NA	NA	NA	NA	NA	NA	NA	NA
"1051"	"36DCM_45119"	"ph-2327"	NA	NA	NA	NA	NA	NA	NA	NA
"1052"	"36DCM_45119"	"ph-2327"	NA	NA	NA	NA	NA	NA	NA	NA
"1053"	"36DCM_45119"	"ph-2327"	NA	NA	NA	NA	NA	NA	NA	NA
"1054"	"36DCM_45223"	"ph-4451"	NA	NA	NA	NA	NA	NA	NA	NA
"1055"	"36DCM_45603"	"ph-1441"	NA	NA	NA	NA	NA	NA	NA	NA
"1056"	"36DCM_45603"	"ph-1441"	NA	NA	NA	NA	NA	NA	NA	NA
"1057"	"36DCM_45603"	"ph-1441"	NA	NA	NA	NA	NA	NA	NA	NA
"1058"	"36DCM_45603"	"ph-1441"	NA	NA	NA	NA	NA	NA	NA	NA
"1059"	"36DCM_45603"	"ph-1441"	NA	NA	NA	NA	NA	NA	NA	NA
"1060"	"36DCM_45603"	"ph-1441"	NA	NA	NA	NA	NA	NA	NA	NA
"1061"	"36DCM_45603"	"ph-1441"	NA	NA	NA	NA	NA	NA	NA	NA
"1062"	"36DCM_4763"	"ph-10817"	NA	NA	NA	NA	NA	NA	NA	NA
"1063"	"36DCM_4826"	"ph-2854"	"Prochlorococcus phage P-SSM3"	"Viruses"	" dsDNA viruses, no RNA stage"	" Caudovirales"	" Myoviridae"	" unclassified Myoviridae"	NA	NA
"1064"	"36DCM_4837"	"ph-2090"	NA	NA	NA	NA	NA	NA	NA	NA
"1065"	"36DCM_4837"	"ph-2090"	NA	NA	NA	NA	NA	NA	NA	NA
"1066"	"36DCM_4837"	"ph-2090"	NA	NA	NA	NA	NA	NA	NA	NA
"1067"	"36DCM_4837"	"ph-2090"	NA	NA	NA	NA	NA	NA	NA	NA
"1068"	"36DCM_4859"	"ph-4316"	NA	NA	NA	NA	NA	NA	NA	NA
"1069"	"36DCM_4859"	"ph-4316"	NA	NA	NA	NA	NA	NA	NA	NA
"1070"	"36DCM_4859"	"ph-4316"	NA	NA	NA	NA	NA	NA	NA	NA
"1071"	"36DCM_4859"	"ph-4316"	NA	NA	NA	NA	NA	NA	NA	NA
"1072"	"36DCM_4859"	"ph-4316"	NA	NA	NA	NA	NA	NA	NA	NA
"1073"	"36DCM_4859"	"ph-4316"	NA	NA	NA	NA	NA	NA	NA	NA
"1074"	"36DCM_6220"	"ph-1958"	NA	NA	NA	NA	NA	NA	NA	NA
"1075"	"36DCM_6220"	"ph-1958"	NA	NA	NA	NA	NA	NA	NA	NA
"1076"	"36DCM_6220"	"ph-1958"	NA	NA	NA	NA	NA	NA	NA	NA
"1077"	"36DCM_6220"	"ph-1958"	NA	NA	NA	NA	NA	NA	NA	NA
"1078"	"36DCM_6220"	"ph-1958"	NA	NA	NA	NA	NA	NA	NA	NA
"1079"	"36DCM_6220"	"ph-1958"	NA	NA	NA	NA	NA	NA	NA	NA
"1080"	"36DCM_6220"	"ph-1958"	NA	NA	NA	NA	NA	NA	NA	NA
"1081"	"36DCM_6220"	"ph-1958"	NA	NA	NA	NA	NA	NA	NA	NA
"1082"	"36DCM_6220"	"ph-1958"	NA	NA	NA	NA	NA	NA	NA	NA
"1083"	"36DCM_6557"	"ph-3171"	NA	NA	NA	NA	NA	NA	NA	NA
"1084"	"36DCM_6557"	"ph-3171"	NA	NA	NA	NA	NA	NA	NA	NA
"1085"	"36DCM_6557"	"ph-3171"	NA	NA	NA	NA	NA	NA	NA	NA
"1086"	"36DCM_7739"	"ph-1595"	NA	NA	NA	NA	NA	NA	NA	NA
"1087"	"36DCM_7739"	"ph-1595"	NA	NA	NA	NA	NA	NA	NA	NA
"1088"	"36DCM_8521"	"ph-3577"	NA	NA	NA	NA	NA	NA	NA	NA
"1089"	"36DCM_8521"	"ph-3577"	NA	NA	NA	NA	NA	NA	NA	NA
"1090"	"36DCM_8584"	"ph-7269"	NA	NA	NA	NA	NA	NA	NA	NA
"1091"	"36DCM_8584"	"ph-7269"	NA	NA	NA	NA	NA	NA	NA	NA
"1092"	"36DCM_89"	"ph-5981"	NA	NA	NA	NA	NA	NA	NA	NA
"1093"	"36DCM_89"	"ph-5981"	NA	NA	NA	NA	NA	NA	NA	NA
"1094"	"36DCM_89"	"ph-5981"	NA	NA	NA	NA	NA	NA	NA	NA
"1095"	"36DCM_89"	"ph-5981"	NA	NA	NA	NA	NA	NA	NA	NA
"1096"	"36SUR_12511"	"ph-3279"	NA	NA	NA	NA	NA	NA	NA	NA
"1097"	"36SUR_22700"	"ph-11359"	NA	NA	NA	NA	NA	NA	NA	NA
